ts_event,ts_recv,r_type,publisher,instrument_id,action,side,depth,price,size,flags,ts_in_delta,sequence,symbol,order_id,bid_px_00,bid_sz_00,bid_ct_00,ask_px_00,ask_sz_00,ask_ct_00,bid_px_01,bid_sz_01,bid_ct_01,ask_px_01,ask_sz_01,ask_ct_01,bid_px_02,bid_sz_02,bid_ct_02,ask_px_02,ask_sz_02,ask_ct_02,bid_px_03,bid_sz_03,bid_ct_03,ask_px_03,ask_sz_03,ask_ct_03,bid_px_04,bid_sz_04,bid_ct_04,ask_px_04,ask_sz_04,ask_ct_04,bid_px_05,bid_sz_05,bid_ct_05,ask_px_05,ask_sz_05,ask_ct_05,bid_px_06,bid_sz_06,bid_ct_06,ask_px_06,ask_sz_06,ask_ct_06,bid_px_07,bid_sz_07,bid_ct_07,ask_px_07,ask_sz_07,ask_ct_07,bid_px_08,bid_sz_08,bid_ct_08,ask_px_08,ask_sz_08,ask_ct_08,bid_px_09,bid_sz_09,bid_ct_09,ask_px_09,ask_sz_09,ask_ct_09
2025-07-17T16:12:41.014809197Z,2025-07-17T16:12:41.014974491Z,160,2,1108,A,A,0,17.14,100,130,165294,282008990,ARL,338865253,13.11,100,1,13.48,15,1,12.98,200,2,13.49,100,1,12.92,2,1,13.74,2,1,12.86,100,1,13.76,100,1,12.73,100,1,14.25,100,1,12.71,100,1,14.28,100,1,12.5,700,1,14.4,200,2,12.46,100,1,14.44,200,2,12.43,700,1,14.47,700,1,12.42,700,1,14.48,700,1
2025-07-17T16:12:41.017672033Z,2025-07-17T16:12:41.017837378Z,160,2,1108,C,A,0,15.86,100,0,165345,282009053,ARL,338864245,13.11,100,1,13.48,15,1,12.98,200,2,13.49,100,1,12.92,2,1,13.74,2,1,12.86,100,1,13.76,100,1,12.73,100,1,14.25,100,1,12.71,100,1,14.28,100,1,12.5,700,1,14.4,200,2,12.46,100,1,14.44,200,2,12.43,700,1,14.47,700,1,12.42,700,1,14.48,700,1
2025-07-17T16:12:41.017672033Z,2025-07-17T16:12:41.017837378Z,160,2,1108,A,A,0,15.52,100,130,165345,282009053,ARL,338865301,13.11,100,1,13.48,15,1,12.98,200,2,13.49,100,1,12.92,2,1,13.74,2,1,12.86,100,1,13.76,100,1,12.73,100,1,14.25,100,1,12.71,100,1,14.28,100,1,12.5,700,1,14.4,200,2,12.46,100,1,14.44,200,2,12.43,700,1,14.47,700,1,12.42,700,1,14.48,700,1
2025-07-17T16:12:41.032105565Z,2025-07-17T16:12:41.032270817Z,160,2,1108,C,A,0,15.17,100,0,165252,282009412,ARL,338864221,13.11,100,1,13.48,15,1,12.98,200,2,13.49,100,1,12.92,2,1,13.74,2,1,12.86,100,1,13.76,100,1,12.73,100,1,14.25,100,1,12.71,100,1,14.28,100,1,12.5,700,1,14.4,200,2,12.46,100,1,14.44,200,2,12.43,700,1,14.47,700,1,12.42,700,1,14.48,700,1
2025-07-17T16:12:41.032105565Z,2025-07-17T16:12:41.032270817Z,160,2,1108,A,A,0,14.84,100,130,165252,282009412,ARL,338866081,13.11,100,1,13.48,15,1,12.98,200,2,13.49,100,1,12.92,2,1,13.74,2,1,12.86,100,1,13.76,100,1,12.73,100,1,14.25,100,1,12.71,100,1,14.28,100,1,12.5,700,1,14.4,200,2,12.46,100,1,14.44,200,2,12.43,700,1,14.47,700,1,12.42,700,1,14.48,700,1
2025-07-17T16:12:41.032147083Z,2025-07-17T16:12:41.032312420Z,160,2,1108,A,A,0,15.38,100,130,165337,282009414,ARL,338866089,13.11,100,1,13.48,15,1,12.98,200,2,13.49,100,1,12.92,2,1,13.74,2,1,12.86,100,1,13.76,100,1,12.73,100,1,14.25,100,1,12.71,100,1,14.28,100,1,12.5,700,1,14.4,200,2,12.46,100,1,14.44,200,2,12.43,700,1,14.47,700,1,12.42,700,1,14.48,700,1
2025-07-17T16:12:41.032159348Z,2025-07-17T16:12:41.032324438Z,160,2,1108,C,A,0,15.71,100,130,165090,282009415,ARL,338864177,13.11,100,1,13.48,15,1,12.98,200,2,13.49,100,1,12.92,2,1,13.74,2,1,12.86,100,1,13.76,100,1,12.73,100,1,14.25,100,1,12.71,100,1,14.28,100,1,12.5,700,1,14.4,200,2,12.46,100,1,14.44,200,2,12.43,700,1,14.47,700,1,12.42,700,1,14.48,700,1
2025-07-17T16:12:41.043241012Z,2025-07-17T16:12:41.043406383Z,160,2,1108,C,A,0,14.85,100,0,165371,282009482,ARL,338864189,13.11,100,1,13.48,15,1,12.98,200,2,13.49,100,1,12.92,2,1,13.74,2,1,12.86,100,1,13.76,100,1,12.73,100,1,14.25,100,1,12.71,100,1,14.28,100,1,12.5,700,1,14.4,200,2,12.46,100,1,14.44,200,2,12.43,700,1,14.47,700,1,12.42,700,1,14.48,700,1
2025-07-17T16:12:41.043241012Z,2025-07-17T16:12:41.043406383Z,160,2,1108,A,A,0,14.54,100,130,165371,282009482,ARL,338866245,13.11,100,1,13.48,15,1,12.98,200,2,13.49,100,1,12.92,2,1,13.74,2,1,12.86,100,1,13.76,100,1,12.73,100,1,14.25,100,1,12.71,100,1,14.28,100,1,12.5,700,1,14.4,200,2,12.46,100,1,14.44,200,2,12.43,700,1,14.47,700,1,12.42,700,1,14.48,700,1
2025-07-17T16:12:42.001182016Z,2025-07-17T16:12:42.001347844Z,160,2,1108,C,A,0,14.58,100,0,165828,282033913,ARL,338864317,13.11,100,1,13.48,15,1,12.98,200,2,13.49,100,1,12.92,2,1,13.74,2,1,12.86,100,1,13.76,100,1,12.73,100,1,14.25,100,1,12.71,100,1,14.28,100,1,12.5,700,1,14.4,200,2,12.46,100,1,14.44,200,2,12.43,700,1,14.47,700,1,12.42,700,1,14.48,700,1
2025-07-17T16:12:42.001182016Z,2025-07-17T16:12:42.001347844Z,160,2,1108,A,A,0,14.28,100,130,165828,282033913,ARL,338894329,13.11,100,1,13.48,15,1,12.98,200,2,13.49,100,1,12.92,2,1,13.74,2,1,12.86,100,1,13.76,100,1,12.73,100,1,14.25,100,1,12.71,100,1,14.28,200,2,12.5,700,1,14.4,200,2,12.46,100,1,14.44,200,2,12.43,700,1,14.47,700,1,12.42,700,1,14.48,700,1
2025-07-17T16:12:42.761989222Z,2025-07-17T16:12:42.762154469Z,160,2,1108,A,A,0,13.46,15,130,165247,282042242,ARL,338904977,13.11,100,1,13.46,15,1,12.98,200,2,13.48,15,1,12.92,2,1,13.49,100,1,12.86,100,1,13.74,2,1,12.73,100,1,13.76,100,1,12.71,100,1,14.25,100,1,12.5,700,1,14.28,200,2,12.46,100,1,14.4,200,2,12.43,700,1,14.44,200,2,12.42,700,1,14.47,700,1
2025-07-17T16:12:43.021951997Z,2025-07-17T16:12:43.022127902Z,160,2,1108,C,A,0,13.49,100,0,175905,282057719,ARL,338864581,13.11,100,1,13.46,15,1,12.98,200,2,13.48,15,1,12.92,2,1,13.74,2,1,12.86,100,1,13.76,100,1,12.73,100,1,14.25,100,1,12.71,100,1,14.28,200,2,12.5,700,1,14.4,200,2,12.46,100,1,14.44,200,2,12.43,700,1,14.47,700,1,12.42,700,1,14.48,700,1
2025-07-17T16:12:43.021951997Z,2025-07-17T16:12:43.022127902Z,160,2,1108,A,A,0,13.47,100,128,175905,282057719,ARL,338918217,13.11,100,1,13.46,15,1,12.98,200,2,13.47,100,1,12.92,2,1,13.48,15,1,12.86,100,1,13.74,2,1,12.73,100,1,13.76,100,1,12.71,100,1,14.25,100,1,12.5,700,1,14.28,200,2,12.46,100,1,14.4,200,2,12.43,700,1,14.44,200,2,12.42,700,1,14.47,700,1
2025-07-17T16:12:43.022444956Z,2025-07-17T16:12:43.022612177Z,160,2,1108,A,A,0,15.69,100,128,167221,282058085,ARL,338918553,13.11,100,1,13.46,15,1,12.98,200,2,13.47,100,1,12.92,2,1,13.48,15,1,12.86,100,1,13.74,2,1,12.73,100,1,13.76,100,1,12.71,100,1,14.25,100,1,12.5,700,1,14.28,200,2,12.46,100,1,14.4,200,2,12.43,700,1,14.44,200,2,12.42,700,1,14.47,700,1
2025-07-17T16:12:43.022461725Z,2025-07-17T16:12:43.022627592Z,160,2,1108,C,A,0,15.38,100,130,165867,282058088,ARL,338866089,13.11,100,1,13.46,15,1,12.98,200,2,13.47,100,1,12.92,2,1,13.48,15,1,12.86,100,1,13.74,2,1,12.73,100,1,13.76,100,1,12.71,100,1,14.25,100,1,12.5,700,1,14.28,200,2,12.46,100,1,14.4,200,2,12.43,700,1,14.44,200,2,12.42,700,1,14.47,700,1
2025-07-17T16:12:43.049119139Z,2025-07-17T16:12:43.049284355Z,160,2,1108,A,A,0,15.36,100,130,165216,282065940,ARL,338926929,13.11,100,1,13.46,15,1,12.98,200,2,13.47,100,1,12.92,2,1,13.48,15,1,12.86,100,1,13.74,2,1,12.73,100,1,13.76,100,1,12.71,100,1,14.25,100,1,12.5,700,1,14.28,200,2,12.46,100,1,14.4,200,2,12.43,700,1,14.44,200,2,12.42,700,1,14.47,700,1
2025-07-17T16:12:43.049132842Z,2025-07-17T16:12:43.049298989Z,160,2,1108,C,A,0,15.69,100,128,166147,282065943,ARL,338918553,13.11,100,1,13.46,15,1,12.98,200,2,13.47,100,1,12.92,2,1,13.48,15,1,12.86,100,1,13.74,2,1,12.73,100,1,13.76,100,1,12.71,100,1,14.25,100,1,12.5,700,1,14.28,200,2,12.46,100,1,14.4,200,2,12.43,700,1,14.44,200,2,12.42,700,1,14.47,700,1
2025-07-17T16:12:43.154787212Z,2025-07-17T16:12:43.154952375Z,160,2,1108,A,A,0,14.27,100,130,165163,282073056,ARL,338932853,13.11,100,1,13.46,15,1,12.98,200,2,13.47,100,1,12.92,2,1,13.48,15,1,12.86,100,1,13.74,2,1,12.73,100,1,13.76,100,1,12.71,100,1,14.25,100,1,12.5,700,1,14.27,100,1,12.46,100,1,14.28,200,2,12.43,700,1,14.4,200,2,12.42,700,1,14.44,200,2
2025-07-17T16:12:43.154800020Z,2025-07-17T16:12:43.154965183Z,160,2,1108,C,A,0,14.56,100,130,165163,282073058,ARL,296391881,13.11,100,1,13.46,15,1,12.98,200,2,13.47,100,1,12.92,2,1,13.48,15,1,12.86,100,1,13.74,2,1,12.73,100,1,13.76,100,1,12.71,100,1,14.25,100,1,12.5,700,1,14.27,100,1,12.46,100,1,14.28,200,2,12.43,700,1,14.4,200,2,12.42,700,1,14.44,200,2
2025-07-17T16:12:43.915387059Z,2025-07-17T16:12:43.915552526Z,160,2,1108,C,A,0,14.28,100,130,165467,282085822,ARL,302681357,13.11,100,1,13.46,15,1,12.98,200,2,13.47,100,1,12.92,2,1,13.48,15,1,12.86,100,1,13.74,2,1,12.73,100,1,13.76,100,1,12.71,100,1,14.25,100,1,12.5,700,1,14.27,100,1,12.46,100,1,14.28,100,1,12.43,700,1,14.4,200,2,12.42,700,1,14.44,200,2
2025-07-17T16:12:43.915389642Z,2025-07-17T16:12:43.915555340Z,160,2,1108,A,A,0,14,100,130,165698,282085823,ARL,338945933,13.11,100,1,13.46,15,1,12.98,200,2,13.47,100,1,12.92,2,1,13.48,15,1,12.86,100,1,13.74,2,1,12.73,100,1,13.76,100,1,12.71,100,1,14,100,1,12.5,700,1,14.25,100,1,12.46,100,1,14.27,100,1,12.43,700,1,14.28,100,1,12.42,700,1,14.4,200,2
2025-07-17T16:12:50.729079105Z,2025-07-17T16:12:50.729244449Z,160,2,1108,C,A,0,13.46,15,130,165344,282168721,ARL,338904977,13.11,100,1,13.47,100,1,12.98,200,2,13.48,15,1,12.92,2,1,13.74,2,1,12.86,100,1,13.76,100,1,12.73,100,1,14,100,1,12.71,100,1,14.25,100,1,12.5,700,1,14.27,100,1,12.46,100,1,14.28,100,1,12.43,700,1,14.4,200,2,12.42,700,1,14.44,200,2
2025-07-17T16:12:50.729252907Z,2025-07-17T16:12:50.729418237Z,160,2,1108,C,A,0,13.48,15,130,165330,282168744,ARL,338707945,13.11,100,1,13.47,100,1,12.98,200,2,13.74,2,1,12.92,2,1,13.76,100,1,12.86,100,1,14,100,1,12.73,100,1,14.25,100,1,12.71,100,1,14.27,100,1,12.5,700,1,14.28,100,1,12.46,100,1,14.4,200,2,12.43,700,1,14.44,200,2,12.42,700,1,14.47,700,1
2025-07-17T16:12:50.729409745Z,2025-07-17T16:12:50.729575741Z,160,2,1108,A,A,0,13.47,96,130,165996,282168754,ARL,339054149,13.11,100,1,13.47,196,2,12.98,200,2,13.74,2,1,12.92,2,1,13.76,100,1,12.86,100,1,14,100,1,12.73,100,1,14.25,100,1,12.71,100,1,14.27,100,1,12.5,700,1,14.28,100,1,12.46,100,1,14.4,200,2,12.43,700,1,14.44,200,2,12.42,700,1,14.47,700,1
2025-07-17T16:12:53.021749348Z,2025-07-17T16:12:53.021914652Z,160,2,1108,A,A,0,13.46,15,130,165304,282194154,ARL,339096733,13.11,100,1,13.46,15,1,12.98,200,2,13.47,196,2,12.92,2,1,13.74,2,1,12.86,100,1,13.76,100,1,12.73,100,1,14,100,1,12.71,100,1,14.25,100,1,12.5,700,1,14.27,100,1,12.46,100,1,14.28,100,1,12.43,700,1,14.4,200,2,12.42,700,1,14.44,200,2
2025-07-17T16:12:53.021793735Z,2025-07-17T16:12:53.021959141Z,160,2,1108,C,A,0,13.47,100,130,165406,282194157,ARL,338918217,13.11,100,1,13.46,15,1,12.98,200,2,13.47,96,1,12.92,2,1,13.74,2,1,12.86,100,1,13.76,100,1,12.73,100,1,14,100,1,12.71,100,1,14.25,100,1,12.5,700,1,14.27,100,1,12.46,100,1,14.28,100,1,12.43,700,1,14.4,200,2,12.42,700,1,14.44,200,2
2025-07-17T16:12:53.022064745Z,2025-07-17T16:12:53.022230122Z,160,2,1108,C,A,0,13.47,96,130,165377,282194159,ARL,339054149,13.11,100,1,13.46,15,1,12.98,200,2,13.74,2,1,12.92,2,1,13.76,100,1,12.86,100,1,14,100,1,12.73,100,1,14.25,100,1,12.71,100,1,14.27,100,1,12.5,700,1,14.28,100,1,12.46,100,1,14.4,200,2,12.43,700,1,14.44,200,2,12.42,700,1,14.47,700,1
2025-07-17T16:12:53.022406202Z,2025-07-17T16:12:53.022572023Z,160,2,1108,A,A,0,15.69,100,130,165821,282194161,ARL,339096757,13.11,100,1,13.46,15,1,12.98,200,2,13.74,2,1,12.92,2,1,13.76,100,1,12.86,100,1,14,100,1,12.73,100,1,14.25,100,1,12.71,100,1,14.27,100,1,12.5,700,1,14.28,100,1,12.46,100,1,14.4,200,2,12.43,700,1,14.44,200,2,12.42,700,1,14.47,700,1
2025-07-17T16:12:53.022418950Z,2025-07-17T16:12:53.022584264Z,160,2,1108,C,A,0,15.36,100,130,165314,282194162,ARL,338926929,13.11,100,1,13.46,15,1,12.98,200,2,13.74,2,1,12.92,2,1,13.76,100,1,12.86,100,1,14,100,1,12.73,100,1,14.25,100,1,12.71,100,1,14.27,100,1,12.5,700,1,14.28,100,1,12.46,100,1,14.4,200,2,12.43,700,1,14.44,200,2,12.42,700,1,14.47,700,1
2025-07-17T16:12:53.022797046Z,2025-07-17T16:12:53.022962940Z,160,2,1108,C,A,0,14.54,100,0,165894,282194167,ARL,338866245,13.11,100,1,13.46,15,1,12.98,200,2,13.74,2,1,12.92,2,1,13.76,100,1,12.86,100,1,14,100,1,12.73,100,1,14.25,100,1,12.71,100,1,14.27,100,1,12.5,700,1,14.28,100,1,12.46,100,1,14.4,200,2,12.43,700,1,14.44,200,2,12.42,700,1,14.47,700,1
2025-07-17T16:12:53.022797046Z,2025-07-17T16:12:53.022962940Z,160,2,1108,A,A,0,14.83,100,130,165894,282194167,ARL,339096773,13.11,100,1,13.46,15,1,12.98,200,2,13.74,2,1,12.92,2,1,13.76,100,1,12.86,100,1,14,100,1,12.73,100,1,14.25,100,1,12.71,100,1,14.27,100,1,12.5,700,1,14.28,100,1,12.46,100,1,14.4,200,2,12.43,700,1,14.44,200,2,12.42,700,1,14.47,700,1
2025-07-17T16:12:53.023423468Z,2025-07-17T16:12:53.023589530Z,160,2,1108,C,A,0,14.44,100,0,166062,282194181,ARL,338865165,13.11,100,1,13.46,15,1,12.98,200,2,13.74,2,1,12.92,2,1,13.76,100,1,12.86,100,1,14,100,1,12.73,100,1,14.25,100,1,12.71,100,1,14.27,100,1,12.5,700,1,14.28,100,1,12.46,100,1,14.4,200,2,12.43,700,1,14.44,100,1,12.42,700,1,14.47,700,1
2025-07-17T16:12:53.023423468Z,2025-07-17T16:12:53.023589530Z,160,2,1108,A,A,0,14.73,100,130,166062,282194181,ARL,339096797,13.11,100,1,13.46,15,1,12.98,200,2,13.74,2,1,12.92,2,1,13.76,100,1,12.86,100,1,14,100,1,12.73,100,1,14.25,100,1,12.71,100,1,14.27,100,1,12.5,700,1,14.28,100,1,12.46,100,1,14.4,200,2,12.43,700,1,14.44,100,1,12.42,700,1,14.47,700,1
2025-07-17T16:12:53.023903582Z,2025-07-17T16:12:53.024069153Z,160,2,1108,C,A,0,17.14,100,0,165571,282194183,ARL,338865253,13.11,100,1,13.46,15,1,12.98,200,2,13.74,2,1,12.92,2,1,13.76,100,1,12.86,100,1,14,100,1,12.73,100,1,14.25,100,1,12.71,100,1,14.27,100,1,12.5,700,1,14.28,100,1,12.46,100,1,14.4,200,2,12.43,700,1,14.44,100,1,12.42,700,1,14.47,700,1
